1763;106;Änderungsvorschlag;Fairness;1;27;"19.02.2019 12:47:53",
1764;106;Gesetz;Fairness;1;53;"19.02.2019 12:47:57",
1765;106;Gesetz;Dafür/Dagegen;0;53;"19.02.2019 12:47:57",
1766;106;Gesetz;Verständlichkeit;0;53;"19.02.2019 12:47:58",
1767;106;Gesetz;Fairness;1;54;"19.02.2019 12:48:01",
1768;106;Gesetz;Dafür/Dagegen;1;54;"19.02.2019 12:48:01",
1769;106;Gesetz;Verständlichkeit;1;54;"19.02.2019 12:48:02",
177;81;Gesetz;Dafür/Dagegen;1;29;"05.12.2018 21:45:30",
1770;106;Gesetz;Dafür/Dagegen;0;131;"19.02.2019 12:48:04",
1771;106;Gesetz;Fairness;-1;131;"19.02.2019 12:48:05",
1772;106;Gesetz;Verständlichkeit;-1;131;"19.02.2019 12:48:05",
1773;106;Gesetz;Verständlichkeit;1;55;"19.02.2019 12:48:09",
1774;106;Gesetz;Dafür/Dagegen;0;55;"19.02.2019 12:48:09",
1775;106;Gesetz;Fairness;-1;55;"19.02.2019 12:48:10",
1776;106;Änderungsvorschlag;Fairness;1;50;"19.02.2019 12:48:36",
1777;106;Änderungsvorschlag;Dafür/Dagegen;0;50;"19.02.2019 12:48:37",
1778;106;Änderungsvorschlag;Verständlichkeit;0;50;"19.02.2019 12:48:37",
1779;106;Änderungsvorschlag;Verständlichkeit;0;41;"19.02.2019 12:48:50",
178;81;Gesetz;Verständlichkeit;1;29;"05.12.2018 21:45:31",
1780;106;Änderungsvorschlag;Fairness;0;41;"19.02.2019 12:48:50",
1781;106;Änderungsvorschlag;Dafür/Dagegen;0;41;"19.02.2019 12:48:51",
1783;106;Änderungsvorschlag;Fairness;0;34;"19.02.2019 12:48:57",
1784;106;Änderungsvorschlag;Dafür/Dagegen;1;34;"19.02.2019 12:48:58",
1785;106;Änderungsvorschlag;Verständlichkeit;0;34;"19.02.2019 12:48:59",
1786;106;Änderungsvorschlag;Dafür/Dagegen;1;8;"19.02.2019 12:49:05",
1787;106;Änderungsvorschlag;Fairness;-1;8;"19.02.2019 12:49:05",
1788;106;Änderungsvorschlag;Verständlichkeit;-1;8;"19.02.2019 12:49:05",
1789;106;Gesetz;Fairness;1;57;"19.02.2019 12:49:21",
1790;106;Gesetz;Dafür/Dagegen;0;57;"19.02.2019 12:49:23",
1791;106;Gesetz;Verständlichkeit;0;57;"19.02.2019 12:49:24",
1793;106;Gesetz;Fairness;-1;59;"19.02.2019 12:49:35",
1794;106;Gesetz;Dafür/Dagegen;0;59;"19.02.2019 12:49:35",
1795;106;Gesetz;Verständlichkeit;1;59;"19.02.2019 12:49:36",
1796;106;Gesetz;Fairness;1;60;"19.02.2019 12:49:41",
1797;106;Gesetz;Dafür/Dagegen;1;60;"19.02.2019 12:49:41",
1798;106;Gesetz;Verständlichkeit;1;60;"19.02.2019 12:49:41",
1799;106;Gesetz;Fairness;0;62;"19.02.2019 12:49:48",
18;66;Gesetz;Verständlichkeit;1;17;"18.11.2018 15:57:00",
1800;106;Gesetz;Dafür/Dagegen;1;62;"19.02.2019 12:49:48",
1801;106;Gesetz;Verständlichkeit;0;62;"19.02.2019 12:49:48",
1802;106;Gesetz;Fairness;-1;101;"19.02.2019 12:49:54",
1804;106;Gesetz;Dafür/Dagegen;1;101;"19.02.2019 12:49:54",
1805;106;Gesetz;Verständlichkeit;1;101;"19.02.2019 12:49:55",
1806;106;Änderungsvorschlag;Dafür/Dagegen;1;57;"19.02.2019 12:50:09",
1807;106;Änderungsvorschlag;Fairness;0;57;"19.02.2019 12:50:09",
1808;106;Änderungsvorschlag;Verständlichkeit;0;57;"19.02.2019 12:50:10",
1809;106;Änderungsvorschlag;Dafür/Dagegen;1;47;"19.02.2019 12:50:18",
181;81;Gesetz;Fairness;1;31;"05.12.2018 21:47:30",
1810;106;Änderungsvorschlag;Verständlichkeit;0;47;"19.02.2019 12:50:18",
1811;106;Änderungsvorschlag;Fairness;0;47;"19.02.2019 12:50:19",
1812;106;Änderungsvorschlag;Dafür/Dagegen;0;31;"19.02.2019 12:50:28",
1813;106;Änderungsvorschlag;Fairness;-1;31;"19.02.2019 12:50:28",
1814;106;Änderungsvorschlag;Verständlichkeit;-1;31;"19.02.2019 12:50:28",
1815;106;Gesetz;Dafür/Dagegen;1;102;"19.02.2019 12:50:39",
1816;106;Gesetz;Fairness;-1;102;"19.02.2019 12:50:39",
1817;106;Gesetz;Verständlichkeit;0;102;"19.02.2019 12:50:40",
1818;106;Gesetz;Fairness;1;103;"19.02.2019 12:50:43",
1819;106;Gesetz;Dafür/Dagegen;1;103;"19.02.2019 12:50:43",
182;81;Gesetz;Dafür/Dagegen;0;31;"05.12.2018 21:47:31",
1820;106;Gesetz;Verständlichkeit;1;103;"19.02.2019 12:50:44",
1821;106;Gesetz;Fairness;0;104;"19.02.2019 12:50:47",
1822;106;Gesetz;Dafür/Dagegen;0;104;"19.02.2019 12:50:48",
1823;106;Gesetz;Verständlichkeit;1;104;"19.02.2019 12:50:48",
1824;106;Änderungsvorschlag;Fairness;0;48;"19.02.2019 12:50:53",
1825;106;Änderungsvorschlag;Dafür/Dagegen;-1;48;"19.02.2019 12:50:53",
1826;106;Änderungsvorschlag;Verständlichkeit;1;48;"19.02.2019 12:50:54",
1827;106;Gesetz;Fairness;1;106;"19.02.2019 12:50:57",
1828;106;Gesetz;Dafür/Dagegen;1;106;"19.02.2019 12:50:57",
1829;106;Gesetz;Verständlichkeit;1;106;"19.02.2019 12:50:58",
183;81;Gesetz;Verständlichkeit;0;31;"05.12.2018 21:47:32",
1830;106;Gesetz;Fairness;0;107;"19.02.2019 12:51:01",
1831;106;Gesetz;Dafür/Dagegen;1;107;"19.02.2019 12:51:02",
1832;106;Gesetz;Verständlichkeit;0;107;"19.02.2019 12:51:02",
1833;106;Gesetz;Fairness;0;109;"19.02.2019 12:51:06",
1834;106;Gesetz;Dafür/Dagegen;1;109;"19.02.2019 12:51:06",
1835;106;Gesetz;Verständlichkeit;0;109;"19.02.2019 12:51:06",
1836;110;Gesetz;Fairness;1;158;"25.02.2019 17:24:42",
1839;111;Gesetz;Fairness;1;43;"26.02.2019 20:01:47",
184;81;Gesetz;Fairness;1;33;"05.12.2018 21:48:15",
1840;111;Gesetz;Dafür/Dagegen;1;43;"26.02.2019 20:01:51",
1841;111;Gesetz;Verständlichkeit;0;43;"26.02.2019 20:01:52",
1842;111;Gesetz;Fairness;-1;122;"26.02.2019 20:07:39",
1843;111;Gesetz;Dafür/Dagegen;0;122;"26.02.2019 20:08:42",
1844;111;Gesetz;Verständlichkeit;0;122;"26.02.2019 20:08:43",
1846;111;Gesetz;Dafür/Dagegen;-1;164;"26.02.2019 20:10:34",
1847;111;Gesetz;Verständlichkeit;-1;164;"26.02.2019 20:10:35",
1848;111;Gesetz;Fairness;-1;164;"26.02.2019 20:14:12",
1849;111;Gesetz;Fairness;0;120;"26.02.2019 20:16:21",
185;81;Gesetz;Dafür/Dagegen;0;33;"05.12.2018 21:48:16",
1850;111;Gesetz;Dafür/Dagegen;-1;120;"26.02.2019 20:16:21",
1851;111;Gesetz;Verständlichkeit;-1;120;"26.02.2019 20:16:23",
1852;111;Gesetz;Fairness;1;76;"26.02.2019 20:20:22",
1853;111;Gesetz;Dafür/Dagegen;1;76;"26.02.2019 20:20:22",
1854;111;Gesetz;Verständlichkeit;1;76;"26.02.2019 20:20:23",
1856;110;Gesetz;Dafür/Dagegen;0;112;"26.02.2019 20:28:37",
1857;110;Gesetz;Fairness;0;112;"26.02.2019 20:28:51",
1859;110;Gesetz;Verständlichkeit;1;112;"27.02.2019 08:46:49",
186;81;Gesetz;Verständlichkeit;0;33;"05.12.2018 21:48:17",
1860;110;Gesetz;Fairness;1;100;"27.02.2019 08:48:11",
1861;110;Gesetz;Dafür/Dagegen;1;100;"27.02.2019 08:48:18",
1862;110;Gesetz;Verständlichkeit;1;100;"27.02.2019 08:48:22",
1863;110;Gesetz;Verständlichkeit;-1;158;"27.02.2019 09:13:48",
1864;110;Gesetz;Dafür/Dagegen;0;158;"27.02.2019 09:13:56",
1865;112;Gesetz;Fairness;1;120;"01.03.2019 10:32:22",
1866;112;Gesetz;Dafür/Dagegen;0;120;"01.03.2019 10:32:26",
1867;112;Gesetz;Verständlichkeit;0;120;"01.03.2019 10:32:27",
1868;112;Gesetz;Fairness;1;70;"01.03.2019 10:38:37",
1869;112;Gesetz;Verständlichkeit;1;70;"01.03.2019 10:38:39",
187;79;Gesetz;Dafür/Dagegen;1;10;"07.12.2018 17:37:25",
1870;112;Gesetz;Dafür/Dagegen;0;70;"01.03.2019 10:38:40",
1871;112;Gesetz;Fairness;0;71;"01.03.2019 10:38:48",
1872;112;Gesetz;Dafür/Dagegen;1;71;"01.03.2019 10:38:53",
1873;112;Gesetz;Verständlichkeit;1;71;"01.03.2019 10:38:54",
1874;112;Gesetz;Fairness;-1;69;"01.03.2019 10:39:14",
1875;112;Gesetz;Dafür/Dagegen;0;69;"01.03.2019 10:39:21",
1876;112;Gesetz;Verständlichkeit;0;69;"01.03.2019 10:39:22",
1877;115;Gesetz;Fairness;1;158;"12.03.2019 12:29:58",
1878;115;Gesetz;Dafür/Dagegen;1;158;"12.03.2019 12:29:58",
188;79;Gesetz;Verständlichkeit;1;10;"07.12.2018 17:37:30",
1881;115;Gesetz;Verständlichkeit;1;158;"12.03.2019 12:30:07",
1882;115;Gesetz;Fairness;1;1;"12.03.2019 12:30:55",
1883;115;Gesetz;Dafür/Dagegen;1;1;"12.03.2019 12:30:56",
1884;115;Gesetz;Verständlichkeit;1;1;"12.03.2019 12:30:56",
1885;115;Gesetz;Fairness;1;2;"12.03.2019 12:31:01",
1886;115;Gesetz;Dafür/Dagegen;1;2;"12.03.2019 12:31:01",
1887;115;Gesetz;Verständlichkeit;1;2;"12.03.2019 12:31:01",
1888;115;Gesetz;Fairness;1;3;"12.03.2019 12:31:09",
1889;115;Gesetz;Dafür/Dagegen;1;3;"12.03.2019 12:31:10",
189;79;Gesetz;Fairness;0;10;"07.12.2018 17:37:32",
1890;115;Gesetz;Verständlichkeit;1;3;"12.03.2019 12:31:10",
1891;115;Gesetz;Fairness;1;4;"12.03.2019 12:31:11",
1892;115;Gesetz;Dafür/Dagegen;1;4;"12.03.2019 12:31:12",
1893;115;Gesetz;Verständlichkeit;1;4;"12.03.2019 12:31:12",
1894;115;Gesetz;Fairness;-1;5;"12.03.2019 12:31:14",
1895;115;Gesetz;Dafür/Dagegen;-1;5;"12.03.2019 12:31:14",
1896;115;Gesetz;Verständlichkeit;-1;5;"12.03.2019 12:31:14",
1897;115;Gesetz;Dafür/Dagegen;0;6;"12.03.2019 12:31:16",
1898;115;Gesetz;Fairness;0;6;"12.03.2019 12:31:17",
1899;115;Gesetz;Verständlichkeit;0;6;"12.03.2019 12:31:17",
190;79;Gesetz;Fairness;1;158;"07.12.2018 17:42:51",
1900;115;Gesetz;Fairness;1;7;"12.03.2019 12:31:19",
1903;115;Gesetz;Verständlichkeit;-1;7;"12.03.2019 12:31:20",
1904;115;Gesetz;Dafür/Dagegen;0;7;"12.03.2019 12:31:21",
1905;115;Gesetz;Fairness;-1;8;"12.03.2019 12:31:23",
1906;115;Gesetz;Dafür/Dagegen;0;8;"12.03.2019 12:31:24",
1907;115;Gesetz;Verständlichkeit;1;8;"12.03.2019 12:31:24",
1908;115;Gesetz;Fairness;1;10;"12.03.2019 12:31:42",
1909;115;Gesetz;Dafür/Dagegen;0;10;"12.03.2019 12:31:42",
1910;115;Gesetz;Verständlichkeit;1;10;"12.03.2019 12:31:42",
1911;115;Gesetz;Dafür/Dagegen;1;12;"12.03.2019 12:31:45",
1912;115;Gesetz;Fairness;-1;12;"12.03.2019 12:31:46",
1913;115;Gesetz;Verständlichkeit;0;12;"12.03.2019 12:31:47",
1914;115;Gesetz;Fairness;0;13;"12.03.2019 12:31:52",
1915;115;Gesetz;Verständlichkeit;1;13;"12.03.2019 12:31:53",
1916;115;Gesetz;Dafür/Dagegen;1;13;"12.03.2019 12:31:53",
1917;115;Gesetz;Fairness;1;14;"12.03.2019 12:31:58",
1918;115;Gesetz;Dafür/Dagegen;1;14;"12.03.2019 12:31:58",
1919;115;Gesetz;Verständlichkeit;1;14;"12.03.2019 12:31:58",
192;79;Gesetz;Dafür/Dagegen;-1;158;"07.12.2018 17:43:11",
1920;115;Gesetz;Dafür/Dagegen;-1;15;"12.03.2019 12:32:01",
1921;115;Gesetz;Fairness;-1;15;"12.03.2019 12:32:01",
1922;115;Gesetz;Verständlichkeit;-1;15;"12.03.2019 12:32:02",
1924;115;Gesetz;Dafür/Dagegen;1;17;"12.03.2019 12:32:05",
1925;115;Gesetz;Verständlichkeit;1;17;"12.03.2019 12:32:06",
1926;115;Gesetz;Fairness;-1;17;"12.03.2019 12:32:07",
1927;115;Gesetz;Fairness;1;18;"12.03.2019 12:32:12",
1928;115;Gesetz;Dafür/Dagegen;1;18;"12.03.2019 12:32:12",
1929;115;Gesetz;Verständlichkeit;1;18;"12.03.2019 12:32:12",
1930;115;Gesetz;Fairness;1;20;"12.03.2019 12:32:30",
1931;115;Gesetz;Dafür/Dagegen;1;20;"12.03.2019 12:32:30",
1932;115;Gesetz;Verständlichkeit;1;20;"12.03.2019 12:32:31",
1933;115;Gesetz;Fairness;1;23;"12.03.2019 12:32:36",
1934;115;Gesetz;Verständlichkeit;1;23;"12.03.2019 12:32:36",
1935;115;Gesetz;Dafür/Dagegen;1;23;"12.03.2019 12:32:37",
1937;115;Gesetz;Dafür/Dagegen;1;24;"12.03.2019 12:32:44",
1938;115;Gesetz;Fairness;1;24;"12.03.2019 12:32:45",
1939;115;Gesetz;Verständlichkeit;1;24;"12.03.2019 12:32:45",
194;79;Gesetz;Verständlichkeit;0;158;"07.12.2018 17:46:39",
1940;115;Gesetz;Fairness;1;26;"12.03.2019 12:32:48",
1941;115;Gesetz;Dafür/Dagegen;0;26;"12.03.2019 12:32:48",
1942;115;Gesetz;Verständlichkeit;0;26;"12.03.2019 12:32:48",
1943;115;Gesetz;Dafür/Dagegen;0;28;"12.03.2019 12:32:51",
1944;115;Gesetz;Verständlichkeit;1;28;"12.03.2019 12:32:52",
1945;115;Gesetz;Fairness;-1;28;"12.03.2019 12:32:52",
1946;115;Gesetz;Fairness;-1;29;"12.03.2019 12:32:54",
1948;115;Gesetz;Dafür/Dagegen;0;29;"12.03.2019 12:32:56",
1949;115;Gesetz;Verständlichkeit;-1;29;"12.03.2019 12:32:56",
195;79;Gesetz;Fairness;0;110;"07.12.2018 17:58:45",
1950;115;Gesetz;Fairness;1;31;"12.03.2019 12:32:58",
1951;115;Gesetz;Dafür/Dagegen;-1;31;"12.03.2019 12:32:59",
1952;115;Gesetz;Verständlichkeit;-1;31;"12.03.2019 12:33:01",
1953;115;Gesetz;Fairness;1;33;"12.03.2019 12:33:03",
1954;115;Gesetz;Dafür/Dagegen;1;33;"12.03.2019 12:33:04",
1955;115;Gesetz;Verständlichkeit;1;33;"12.03.2019 12:33:04",
1956;115;Gesetz;Verständlichkeit;1;34;"12.03.2019 12:33:08",
1957;115;Gesetz;Dafür/Dagegen;1;34;"12.03.2019 12:33:08",
1958;115;Gesetz;Fairness;1;34;"12.03.2019 12:33:08",
1959;115;Gesetz;Fairness;0;36;"12.03.2019 12:33:10",
196;79;Gesetz;Dafür/Dagegen;-1;110;"07.12.2018 17:58:45",
1960;115;Gesetz;Dafür/Dagegen;0;36;"12.03.2019 12:33:11",
1961;115;Gesetz;Verständlichkeit;0;36;"12.03.2019 12:33:11",
1962;115;Gesetz;Fairness;1;164;"12.03.2019 12:33:14",
1964;115;Gesetz;Dafür/Dagegen;-1;164;"12.03.2019 12:33:14",
1965;115;Gesetz;Verständlichkeit;-1;164;"12.03.2019 12:33:15",
1966;115;Gesetz;Fairness;1;37;"12.03.2019 12:33:48",
1967;115;Gesetz;Dafür/Dagegen;1;37;"12.03.2019 12:33:49",
1968;115;Gesetz;Verständlichkeit;1;37;"12.03.2019 12:33:49",
1969;115;Gesetz;Fairness;0;39;"12.03.2019 12:33:52",
197;79;Gesetz;Verständlichkeit;1;110;"07.12.2018 17:58:47",
1970;115;Gesetz;Dafür/Dagegen;0;39;"12.03.2019 12:33:52",
1971;115;Gesetz;Verständlichkeit;0;39;"12.03.2019 12:33:52",
1972;115;Gesetz;Fairness;1;42;"12.03.2019 12:33:58",
1973;115;Gesetz;Dafür/Dagegen;-1;42;"12.03.2019 12:33:58",
1974;115;Gesetz;Verständlichkeit;1;42;"12.03.2019 12:33:59",
1975;115;Gesetz;Fairness;1;44;"12.03.2019 12:34:05",
1976;115;Gesetz;Dafür/Dagegen;1;44;"12.03.2019 12:34:05",
1977;115;Gesetz;Verständlichkeit;1;44;"12.03.2019 12:34:06",
1978;115;Gesetz;Verständlichkeit;0;129;"12.03.2019 12:34:10",
1979;115;Gesetz;Dafür/Dagegen;-1;129;"12.03.2019 12:34:11",
198;84;Gesetz;Fairness;1;31;"11.12.2018 11:55:50",
1980;115;Gesetz;Fairness;-1;129;"12.03.2019 12:34:11",
1981;115;Gesetz;Fairness;0;45;"12.03.2019 12:34:14",
1982;115;Gesetz;Dafür/Dagegen;0;45;"12.03.2019 12:34:14",
1983;115;Gesetz;Verständlichkeit;0;45;"12.03.2019 12:34:14",
1984;115;Gesetz;Dafür/Dagegen;1;130;"12.03.2019 12:34:17",
1985;115;Gesetz;Verständlichkeit;1;130;"12.03.2019 12:34:18",
1986;115;Gesetz;Fairness;-1;130;"12.03.2019 12:34:19",
1987;115;Gesetz;Fairness;1;47;"12.03.2019 12:34:21",
1988;115;Gesetz;Dafür/Dagegen;1;47;"12.03.2019 12:34:22",
1989;115;Gesetz;Verständlichkeit;1;47;"12.03.2019 12:34:22",
199;84;Gesetz;Dafür/Dagegen;1;31;"11.12.2018 11:55:51",
1990;115;Gesetz;Fairness;-1;48;"12.03.2019 12:34:24",
1991;115;Gesetz;Dafür/Dagegen;-1;48;"12.03.2019 12:34:25",
1992;115;Gesetz;Verständlichkeit;-1;48;"12.03.2019 12:34:25",
1993;115;Gesetz;Fairness;0;50;"12.03.2019 12:34:27",
1994;115;Gesetz;Dafür/Dagegen;0;50;"12.03.2019 12:34:28",
1995;115;Gesetz;Verständlichkeit;0;50;"12.03.2019 12:34:28",
1996;115;Gesetz;Fairness;1;51;"12.03.2019 12:34:30",
1997;115;Gesetz;Dafür/Dagegen;1;51;"12.03.2019 12:34:30",
1998;115;Gesetz;Verständlichkeit;1;51;"12.03.2019 12:34:31",
1999;115;Gesetz;Fairness;-1;53;"12.03.2019 12:34:33",
2;62;Gesetz;Verständlichkeit;1;5;"15.11.2018 18:12:36",
200;84;Gesetz;Verständlichkeit;1;31;"11.12.2018 11:55:52",
2000;115;Gesetz;Dafür/Dagegen;-1;53;"12.03.2019 12:34:33",
2001;115;Gesetz;Verständlichkeit;-1;53;"12.03.2019 12:34:33",
2002;115;Gesetz;Fairness;0;54;"12.03.2019 12:34:36",
2003;115;Gesetz;Dafür/Dagegen;0;54;"12.03.2019 12:34:36",
2004;115;Gesetz;Verständlichkeit;0;54;"12.03.2019 12:34:37",
2005;115;Gesetz;Dafür/Dagegen;1;131;"12.03.2019 12:34:38",
2006;115;Gesetz;Fairness;1;131;"12.03.2019 12:34:39",
2007;115;Gesetz;Verständlichkeit;1;131;"12.03.2019 12:34:39",
2008;115;Gesetz;Fairness;-1;55;"12.03.2019 12:34:41",
2009;115;Gesetz;Dafür/Dagegen;-1;55;"12.03.2019 12:34:42",
201;84;Gesetz;Fairness;1;158;"11.12.2018 11:58:14",
2010;115;Gesetz;Verständlichkeit;-1;55;"12.03.2019 12:34:42",
2011;115;Gesetz;Fairness;1;57;"12.03.2019 12:34:46",
2012;115;Gesetz;Dafür/Dagegen;1;57;"12.03.2019 12:34:46",
2013;115;Gesetz;Verständlichkeit;1;57;"12.03.2019 12:34:46",
2014;115;Gesetz;Fairness;1;59;"12.03.2019 12:34:59",
2016;115;Gesetz;Dafür/Dagegen;1;59;"12.03.2019 12:35:00",
2017;115;Gesetz;Verständlichkeit;1;59;"12.03.2019 12:35:00",
2018;115;Gesetz;Fairness;0;60;"12.03.2019 12:35:06",
2019;115;Gesetz;Dafür/Dagegen;0;60;"12.03.2019 12:35:06",
202;84;Gesetz;Dafür/Dagegen;1;158;"11.12.2018 11:58:26",
2020;115;Gesetz;Verständlichkeit;0;60;"12.03.2019 12:35:07",
2021;115;Gesetz;Dafür/Dagegen;1;62;"12.03.2019 12:35:20",
2022;115;Gesetz;Fairness;1;62;"12.03.2019 12:35:20",
2023;115;Gesetz;Verständlichkeit;1;62;"12.03.2019 12:35:20",
2024;115;Gesetz;Fairness;-1;101;"12.03.2019 12:35:23",
2025;115;Gesetz;Dafür/Dagegen;-1;101;"12.03.2019 12:35:23",
2026;115;Gesetz;Verständlichkeit;-1;101;"12.03.2019 12:35:24",
2027;115;Gesetz;Fairness;0;102;"12.03.2019 12:35:27",
2028;115;Gesetz;Dafür/Dagegen;0;102;"12.03.2019 12:35:27",
2029;115;Gesetz;Verständlichkeit;0;102;"12.03.2019 12:35:27",
203;84;Gesetz;Verständlichkeit;0;158;"11.12.2018 11:58:29",
2030;115;Gesetz;Fairness;1;103;"12.03.2019 12:35:30",
2031;115;Gesetz;Dafür/Dagegen;0;103;"12.03.2019 12:35:30",
2032;115;Gesetz;Verständlichkeit;-1;103;"12.03.2019 12:35:31",
2033;115;Gesetz;Fairness;-1;104;"12.03.2019 12:35:33",
2035;115;Gesetz;Dafür/Dagegen;-1;104;"12.03.2019 12:35:34",
2036;115;Gesetz;Verständlichkeit;-1;104;"12.03.2019 12:35:34",
2037;115;Gesetz;Fairness;0;106;"12.03.2019 12:35:37",
2038;115;Gesetz;Dafür/Dagegen;0;106;"12.03.2019 12:35:37",
2039;115;Gesetz;Verständlichkeit;0;106;"12.03.2019 12:35:37",
204;84;Gesetz;Fairness;1;18;"11.12.2018 12:00:05",
2040;115;Gesetz;Fairness;1;107;"12.03.2019 12:35:41",
2041;115;Gesetz;Dafür/Dagegen;1;107;"12.03.2019 12:35:41",
2042;115;Gesetz;Verständlichkeit;1;107;"12.03.2019 12:35:41",
2043;115;Gesetz;Fairness;1;109;"12.03.2019 12:35:44",
2045;115;Gesetz;Verständlichkeit;1;109;"12.03.2019 12:35:44",
2046;115;Gesetz;Dafür/Dagegen;1;109;"12.03.2019 12:35:45",
2047;115;Gesetz;Fairness;0;110;"12.03.2019 12:35:48",
2048;115;Gesetz;Dafür/Dagegen;0;110;"12.03.2019 12:35:48",
2049;115;Gesetz;Verständlichkeit;0;110;"12.03.2019 12:35:48",
205;84;Gesetz;Dafür/Dagegen;1;18;"11.12.2018 12:00:06",
2050;115;Gesetz;Fairness;-1;112;"12.03.2019 12:35:50",
2051;115;Gesetz;Verständlichkeit;-1;112;"12.03.2019 12:35:51",
2052;115;Gesetz;Dafür/Dagegen;-1;112;"12.03.2019 12:35:51",
2054;115;Gesetz;Dafür/Dagegen;1;114;"12.03.2019 12:36:01",
2055;115;Gesetz;Verständlichkeit;1;114;"12.03.2019 12:36:02",
2056;115;Gesetz;Fairness;1;114;"12.03.2019 12:36:02",
2057;115;Gesetz;Fairness;1;132;"12.03.2019 12:36:13",
2058;115;Gesetz;Dafür/Dagegen;1;132;"12.03.2019 12:36:13",
2059;115;Gesetz;Verständlichkeit;1;132;"12.03.2019 12:36:14",
206;84;Gesetz;Verständlichkeit;1;18;"11.12.2018 12:00:06",
2060;115;Gesetz;Fairness;0;133;"12.03.2019 12:36:18",
2061;115;Gesetz;Dafür/Dagegen;0;133;"12.03.2019 12:36:18",
2062;115;Gesetz;Verständlichkeit;0;133;"12.03.2019 12:36:19",
2063;115;Gesetz;Fairness;1;115;"12.03.2019 12:36:48",
2064;115;Gesetz;Dafür/Dagegen;1;115;"12.03.2019 12:36:48",
2065;115;Gesetz;Verständlichkeit;1;115;"12.03.2019 12:36:49",
2066;115;Gesetz;Fairness;1;117;"12.03.2019 12:36:55",
2067;115;Gesetz;Dafür/Dagegen;1;117;"12.03.2019 12:36:55",
2068;115;Gesetz;Verständlichkeit;1;117;"12.03.2019 12:36:56",
2069;115;Gesetz;Fairness;1;119;"12.03.2019 12:36:59",
207;84;Gesetz;Fairness;-1;39;"11.12.2018 12:03:05",
2070;115;Gesetz;Verständlichkeit;0;119;"12.03.2019 12:36:59",
2071;115;Gesetz;Dafür/Dagegen;-1;119;"12.03.2019 12:37:00",
2072;115;Gesetz;Fairness;1;121;"12.03.2019 12:37:08",
2073;115;Gesetz;Dafür/Dagegen;1;121;"12.03.2019 12:37:08",
2074;115;Gesetz;Verständlichkeit;1;121;"12.03.2019 12:37:08",
2075;115;Gesetz;Fairness;1;123;"12.03.2019 12:37:11",
2076;115;Gesetz;Dafür/Dagegen;0;123;"12.03.2019 12:37:11",
2077;115;Gesetz;Verständlichkeit;-1;123;"12.03.2019 12:37:12",
2078;115;Gesetz;Dafür/Dagegen;1;125;"12.03.2019 12:37:14",
2079;115;Gesetz;Fairness;1;125;"12.03.2019 12:37:15",
208;84;Gesetz;Dafür/Dagegen;1;39;"11.12.2018 12:03:10",
2080;115;Gesetz;Verständlichkeit;1;125;"12.03.2019 12:37:15",
2081;115;Gesetz;Fairness;1;134;"12.03.2019 12:37:32",
2082;115;Gesetz;Dafür/Dagegen;1;134;"12.03.2019 12:37:32",
2083;115;Gesetz;Verständlichkeit;1;134;"12.03.2019 12:37:33",
2084;115;Gesetz;Fairness;1;135;"12.03.2019 12:37:36",
2085;115;Gesetz;Dafür/Dagegen;0;135;"12.03.2019 12:37:36",
2086;115;Gesetz;Verständlichkeit;-1;135;"12.03.2019 12:37:36",
2087;115;Gesetz;Fairness;1;136;"12.03.2019 12:37:39",
2088;115;Gesetz;Dafür/Dagegen;1;136;"12.03.2019 12:37:39",
2089;115;Gesetz;Verständlichkeit;1;136;"12.03.2019 12:37:39",
209;84;Gesetz;Verständlichkeit;1;39;"11.12.2018 12:03:10",
2090;115;Gesetz;Fairness;-1;137;"12.03.2019 12:37:42",
2091;115;Gesetz;Verständlichkeit;-1;137;"12.03.2019 12:37:42",
2092;115;Gesetz;Dafür/Dagegen;-1;137;"12.03.2019 12:37:42",
2093;115;Gesetz;Fairness;0;138;"12.03.2019 12:37:44",
2094;115;Gesetz;Dafür/Dagegen;0;138;"12.03.2019 12:37:44",
2095;115;Gesetz;Verständlichkeit;0;138;"12.03.2019 12:37:45",
2096;115;Gesetz;Fairness;1;127;"12.03.2019 12:37:48",
2097;115;Gesetz;Dafür/Dagegen;1;127;"12.03.2019 12:37:48",
2098;115;Gesetz;Verständlichkeit;1;127;"12.03.2019 12:37:49",
2099;115;Gesetz;Fairness;0;140;"12.03.2019 12:37:52",
21;66;Gesetz;Fairness;0;17;"18.11.2018 15:57:07",
210;84;Gesetz;Fairness;1;48;"11.12.2018 12:03:54",
2100;115;Gesetz;Dafür/Dagegen;0;140;"12.03.2019 12:37:52",
2101;115;Gesetz;Verständlichkeit;-1;140;"12.03.2019 12:37:52",
2102;115;Gesetz;Fairness;-1;128;"12.03.2019 12:37:55",
2103;115;Gesetz;Dafür/Dagegen;0;128;"12.03.2019 12:37:55",
2104;115;Gesetz;Verständlichkeit;1;128;"12.03.2019 12:37:56",
2105;115;Gesetz;Fairness;1;139;"12.03.2019 12:37:58",
2106;115;Gesetz;Dafür/Dagegen;1;139;"12.03.2019 12:37:58",
2107;115;Gesetz;Verständlichkeit;1;139;"12.03.2019 12:37:59",
2108;115;Gesetz;Fairness;1;126;"12.03.2019 12:38:06",
2109;115;Gesetz;Verständlichkeit;1;126;"12.03.2019 12:38:06",
211;84;Gesetz;Dafür/Dagegen;1;48;"11.12.2018 12:03:55",
